eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201410270048,2014,10,27,,0,,58,Dominican Republic,2,Central America & Caribbean,Distrito Nacional,Santo Domingo,18.471297,-69.891941,1.0,0,,"10/27/2014: An assailant set fire to a backpack on a subway car in Santo Domingo city, National district, Dominican Republic. At least 35 people were injured in the attack. No group claimed responsibility for the attack; however, security officers arrested and charged an individual, Frankelis Holguin, in connection with the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,102.0,Subway,Santo Domingo Metro,Train,58.0,Dominican Republic,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,35.0,0.0,0.0,1,4.0,Unknown,-99.0,A subway vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Arson in Santo Domingo subway, at least 35 hurt(Update4),"" Dominican Today, October 28, 2014.","""At least 35 said hurt in   arson   on Dominican capital's underground,"" BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring, October 28, 2014.","""Subway arson spurs Dominican Republic's 1st ever terrorism charges,"" Dominican Today Online, October 29, 2014.",START Primary Collection,-9,-9,0,-9,
199102140009,1991,2,14,,0,,159,Peru,3,South America,Lima,Lima,-11.967368,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,Government,Comas District Town Hall,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199506170010,1995,6,17,,0,,162,Portugal,8,Western Europe,Lisbon,Lisbon,38.725299,-9.150036,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,9,Unknown,,,,,14,Private Citizens & Property,78.0,"Procession/Gathering (funeral, wedding, birthday, religious)",,Race Attack,162.0,Portugal,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0.0,,,2.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198511270003,1985,11,27,,0,,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1.0,0,,,1,1,1,0.0,,,0.0,0,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,,Sahib Singit (wounded) chief priest at golden temple,92.0,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0.0,,,0,3.0,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,1.0,,,1.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
199704070002,1997,4,7,,0,,93,Indonesia,5,Southeast Asia,East Timor,Viqueque,-8.855222,126.364246,1.0,1,,,1,1,1,-9.0,,,1.0,1,0,9,Unknown,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),govt,security force partol (ambush),93.0,Indonesia,,,,,,,,,,,,,,,,,Timorese guerrillas,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6.0,,,3.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"199704070002, 199704070001"
201009220024,2010,9,22,,0,,228,Yemen,10,Middle East & North Africa,Ad Dali,Ad Dali,13.702663,44.73357,1.0,0,,"09/22/2010: On Wednesday, in Ad Dali, Ad Dali' province, Yemen, two members of the Southern Mobility Movement attacked the security headquarters building with a grenade, causing no casualties or damages as the grenade failed to detonate. Yemeni security forces then shot at the two men, killing one and wounding the other. No group claimed responsibility for the attack.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),20.0,Intelligence,Yemeni Government,The Yemeni secuirty headquarters building,228.0,Yemen,,,,,,,,,,,,,,,,,Southern Mobility Movement (Yemen),,,,,,The specific motive for the attack is unknown.,1.0,,,0,2.0,1.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,A grenade was used in the attack.,1.0,0.0,1.0,1.0,0.0,1.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"Agence France Presse, ""Attacker Killed, Second Wounded in South Yemen: Official,"" Factiva, Agence France Presse, September 22, 2010.",,,ISVG,0,0,0,0,
199804220003,1998,4,22,,0,,153,Pakistan,6,South Asia,Punjab,Sialkot,32.493537,74.530343,1.0,0,,"04/22/1998: A bomb exploded in a bus in the border town of Sialkot, Pakistan. The blast killed eleven people and damaged the bus. No group or individual claimed credit for this attack.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Pakistani Busing System,"A public bus in Sialkot, Pakistan",153.0,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,,0.0,,,,,,,,,,6,Explosives,12.0,Remote Trigger,,,,,,,,,,,,,,0.0,0.0,0.0,11.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The bus was damaged from the explosion.,0.0,,,,,,,,,,,,,,,,,"11 Injured As Bomb Explodes in Pakistani Bus,"" Agence France Presse, April 23, 1998",,,CETIS,-9,-9,0,-9,
201701180014,2017,1,18,,0,,44,China,4,East Asia,Guangdong,Foshan,23.028956,113.143441,1.0,0,The incident occurred in the Nanhai area.,"01/18/2017: An explosive device detonated on a bus in Foshan, Guangdong, China. Four people were injured in the blast. This was one of two related attacks on separate buses on this day. An individual, identified as Liang, claimed responsibility for the incident.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),Unknown,Bus,44.0,China,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,An explosives-laden bus was used in the attack.,0.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A bus was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Mastermind arrested after Chinas double bus bomb blasts,"" South China Morning Post, January 19, 2017.","""Six injured in two Chinese bus blasts,"" South China Morning Post, January 18, 2017.",,START Primary Collection,-9,-9,0,-9,"201701180014, 201701180015"
200412090002,2004,12,9,,0,,160,Philippines,5,Southeast Asia,Zambales,Olongapo,14.83834,120.285139,1.0,0,,"12/09/2004: Unidentified men sprayed a police checkpoint with bullets in Olongapo City in the northern Philippines. The attack resulted in the death of two policemen and a security guard. The attackers seriously wounded two other policemen as well. Although there was no claim of responsibility, the local authorities believed that the New People's Army (NPA), a group of communist separatists, was responsible for the attack.",1,1,1,0.0,,,1.0,1,0,2,Armed Assault,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Philippine Police,A police station located in Olongapo,160.0,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,Unknown,1.0,,,0,,0.0,0.0,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,"The attackers sprayed a local police station with gun fire.  The reports of the incident did not make note of the type of guns used, but New People's Army (NPA) fighters had used automatic weapons in an assault on police earlier in the day.",3.0,0.0,0.0,2.0,0.0,0.0,1,4.0,Unknown,,"The police checkpoint was undoubtedly damaged in the attack.  However, the extent of the damage was not stated in the reports of the incident.",0.0,,,,,,,,,,,,,,,,"Although the attacks were unclaimed, local police believed that the Communist, New People's Army (NPA), was behind the attack.  The 36th anniversary of the beginning of the NPA insurgency was on December 26, 2005 and police believed that the group was planning on stepping up attacks in honor of that date. This was one of two related incidents (cf. 200412090001). Earlier in the day three policemen were shot dead while responding to a call about an alleged bomb in Silang town, Cavite also in the northern Philippines.","6 killed in suspected Philippine rebel attacks vs cops, Xinhua General News Service, December 10, 2004.","Policemen, one security guard killed in attacks in Philippines, Deutsche Presse-Agentur, December 10, 2004.","Six slain in ambushes on Philippine police, Agence France Presse, December 10, 2004.",CETIS,0,0,0,0,"200412090002, 200412090001"
201503030044,2015,3,3,,0,,228,Yemen,10,Middle East & North Africa,Al Bayda,Az Zahir district,13.978683,45.429204,3.0,0,,"03/03/2015: A suicide bomber detonated an explosives-laden vehicle near a Huthi building in Az Zahir district, Al Bayda governorate, Yemen. Following the blast, assailants then opened fire on the building. At least eight people, including three assailants, were killed and 12 others were wounded in the attack. Al-Qaida in the Arabian Peninsula (AQAP) claimed responsibility for the incident.",1,0,1,1.0,3.0,Intra/Inter-group Conflict,0.0,1,1,3,Bombing/Explosion,2.0,Armed Assault,,,22,Violent Political Party,110.0,Party Office/Facility,Huthis,Building,228.0,Yemen,,,,,,,,,,,,,,,,,Al-Qaida in the Arabian Peninsula (AQAP),,,,,,,0.0,,,0,3.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,,6,Explosives,15.0,Vehicle,5.0,Firearms,5.0,Unknown Gun Type,,,,,,,,,,8.0,0.0,3.0,12.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. The attack may have been the result of conflict between rival groups. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Dual explosions rock Al-Baida,"" Yemen Times, March 4, 2015.","""27 Houthis killed by al-Qaida attacks in Yemen,"" Xinhua General News Service, March 3, 2015.","""Yemen: Open Source Security Highlights 4 March 2015,"" OSC Summary, March 3, 2015.",START Primary Collection,0,1,0,1,
199402150009,1994,2,15,,0,,217,United States,1,North America,Iowa,Davenport,41.523505,-90.577549,1.0,0,In a shopping plaza,"2/15/1994: Two members of the Aryan Republican Army robbed the Brenton First National Bank in Davenport, Iowa, United States.  The perpetrators left a fake bomb behind before leaving.  $4,400 was stolen.",1,0,1,1.0,2.0,Other Crime Type,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3.0,Bank/Commerce,Brenton First National Bank,"Brenton First National Bank, Davenport Iowa",217.0,United States,,,,,,,,,,,,,,,,,Aryan Republican Army,,,,,,"The Aryan Republican Army robbed banks to simultaneously dispose the state of capital and to provide logistical support for their revolutionary war to overthrow the United States  government.  The money from the bank robberies was used to purchase guns, vehicles, and safehouses.  A portion of the money was also donated to various right-wing extremist causes.",0.0,,,0,2.0,2.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,7.0,Fake Weapons,,,,,,,,,,,Fake bomb,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),4400.0,Money stolen,0.0,,,,,,,0.0,,,,,,,,,The robbery took place at 5:40 PM and lasted twenty seconds.  Richard Guthrie went inside the bank to steal the money while Pete Langan covered the outside.,"Mark S. Hamm, ""In Bad Company: America's Terrorist Underground,"" Northeastern University Press, 2002.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.",,Hewitt Project,0,0,0,0,
201405200066,2014,5,20,,0,,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,1.0,0,,"05/20/2014: An explosives-laden vehicle detonated at Terminus Market in Jos city, Plateau state, Nigeria. This was one of two coordinated blasts in the same area within a short period of time; this first explosion was designed to draw emergency responders that were targeted in a later explosion. At least 118 people were killed and 45 people were injured across both attacks. No group claimed responsibility for the incidents; however, sources suspect that Boko Haram was involved.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Terminus Market,Market,147.0,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,,1.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,59.0,0.0,0.0,23.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A market was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201405200066 and 201405200067.","""Back-to-back bombings kill 46 in central Nigerian city Jos,"" Reuters, May 20, 2014.","""More than 100 killed in Nigeria twin blasts,"" Al Jazeera, May 20, 2014.","""Police say death toll of Nigeria blasts reaches 75,"" Xinhua General News Service, May 21, 2014.",START Primary Collection,0,0,0,0,"201405200066, 201405200067"
198910010021,1989,10,1,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.242026,-75.564766,1.0,0,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Telephone Co,Telephone Junction Box,45.0,Colombia,,,,,,,,,,,,,,,,,Narco-Terrorists,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198910010021, 198910010022"
201206050012,2012,6,5,,0,,92,India,6,South Asia,Manipur,Thoubal,24.65233,93.990834,1.0,0,,"06/05/2012: Two assailants on a motorcycle threw a hand grenade at an oil pump in Thoubal district, Manipur state, India. Two people were injured in the explosion. No group claimed responsibility for the incident.",0,1,1,1.0,2.0,Other Crime Type,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,1.0,Gas/Oil/Electric,Unknown,Oil Pump,92.0,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,0.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Sources indicate that the attack may have been related to extortion demands.,"""Two injured in Manipur grenade explosion,"" Press Trust of India, June 6, 2012.","""2 injured in   grenade explosion,"" Imphal Free Press (India), June 5, 2012.",,START Primary Collection,-9,-9,0,-9,
199107090006,1991,7,9,,0,,159,Peru,3,South America,Lima,Lima,-11.967368,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Police,Anti-Riot police car,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
199508150003,1995,8,15,,0,,145,Nicaragua,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Catholic Church,U/I Catholic School,145.0,Nicaragua,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
200108140026,2001,8,14,,0,,93,Indonesia,5,Southeast Asia,Aceh (Province),Aceh Besar Regency,4.707828,96.732788,1.0,0,,"08/14/2001: A school was torched in Aceh Besar Regency, Aceh Province, Indonesia by members of the Free Aceh Movement (GAM). No injuries were reported in connection with this incident. Two other nearby schools were also attacked in a similar fashion.",1,1,1,0.0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,Indonesian Education System,"School in Aceh Besar Regency, Indonesia",93.0,Indonesia,,,,,,,,,,,,,,,,,Free Aceh Movement (GAM),,,,,,The incident was part of the GAM campaign prior to Indonesian Independence Day.,0.0,,,0,,,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The school was burned down in the attack.,0.0,,,,,,,,,,,,,,,,"This was one of five related attacks (cf. 200108140016-18; 200108140025-26). A reported 48 other schools were burned down in nine areas of North Aceh Regency, Aceh Province, Indonesia in this Free Aceh Movement (GAM) attack; the specific location of these attacks was not detailed in reports. Between April and August 2001, more than 1,100 people were killed in violence in Aceh due to the government military operation aimed at the guerrillas of the Free Aceh Movement (GAM).","Aceh: president to visit early September, 53 schools burned,"" FBIS, August 16, 2001.",,,CETIS,0,0,0,0,"200108140026, 200108140016, 200108140017, 200108140018, 200108140025"
201204020004,2012,4,2,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Kalabat,34.073886,72.551538,1.0,0,,"04/02/2012: Assailants detonated three explosive devices around a power pylon in Kalabat village, Khyber Pakhtunkhwa province, Pakistan. The pylon was destroyed. No group claimed responsibility for this attack.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,Unknown,Power Line,153.0,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,3.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Three explosive devices were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,One transmission pylon was damaged in this attack..,0.0,,,,,,,,,,,,,,,,,"""Three arrested in Swabi,"" Daily Today's Muslim Peshawar, April 3, 2012.",,,START Primary Collection,-9,-9,0,-9,
201712070002,2017,12,7,2017-12-07 00:00:00,0,,160,Philippines,5,Southeast Asia,Palawan,Unknown,9.834949,118.738362,4.0,0,,"12/07/2017: Two assailants shot and killed Junjun Lacaran Gaposan, a former New People's Army (NPA) member, in Palawan, Philippines. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,New People's Army (NPA),Former Member: Junjun Lacaran Gaposan,160.0,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,2.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Philippines: Highlights of Terrorist, Counterterrorist Activities 1-7 December 2017,"" Summary, December 1, 2017.",,,START Primary Collection,-9,-9,0,-9,
201112200007,2011,12,20,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,1.0,0,In the city,"12/20/2011: Two police officers were wounded when unknown gunmen opened fire on a police checkpoint in Samarra, Salah ad Din, Iraq.  No claim of responsibility was reported.",1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,3,Police,24.0,Police Checkpoint,Iraqi Police Service (IPS),Police checkpoint,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0,,,,No property damage reported,0.0,,,,,,,,,,,,,,,,,"""Factbox- Security developments in Iraq, December 21,"" Reuters, December 21, 2011.",,,START Primary Collection,-9,-9,0,-9,
201405120033,2014,5,12,,0,,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,1.0,0,,"05/12/2014: Assailants detonated a roadside bomb and then opened fire on a police vehicle in Jalalabad city, Nangarhar province, Afghanistan. Six people, including two police officers, were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Afghan Police,Vehicle,4.0,Afghanistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,A roadside bomb was used in the attack.,0.0,0.0,0.0,6.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A police vehicle was damaged in this attack.,0.0,,,,,,,,,,,,,,,,Casualty numbers for this attack represent an equal division of a cumulative total of wounded across incidents 201405120033 and 201405120034.,"""Taliban launch attacks across Afghanistan,"" Al Jazeera Online, May 12, 2014.","""Taleban kill 21 at start of Afghan spring fighting,"" Arab News, May 12, 2014.",,START Primary Collection,-9,-9,0,-9,
198906190013,1989,6,19,,0,,209,Turkey,10,Middle East & North Africa,Unknown,Razik,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Gov't,Town of Razik,209.0,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198709020002,1987,9,2,,0,,159,Peru,3,South America,Lima,Lima,-11.967368,-76.978462,1.0,1,,,1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,Electric co. (Electro Lima),High tension line tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),55000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,"198709020002, 198709020001, 198709020003, 198709020004"
201510080020,2015,10,8,,0,,92,India,6,South Asia,Chhattisgarh,Tetri,18.391012,81.656929,1.0,1,The incident occurred in the Sukma district.,"10/08/2015: Assailants opened fire on Commando Battalion for Resolute Action (COBRA) personnel near Tetri village, Sukma district, Chhattisgarh state, India. At least three COBRA jawans were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,0,1.0,1.0,Insurgency/Guerilla Action,0.0,1,0,2,Armed Assault,,,,,4,Military,39.0,Paramilitary,Commando Battalion for Resolute Action (COBRA),"Soldiers: Sharda Prasad, Chinmay Lanka, Mridyu Pandya",92.0,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Two CoBRA jawans injured in gun-battle with naxals,"" Times of India, October 8, 2015.","""Four CoBRA personnel injured in encounter,"" The Pioneer (India), October 8, 2015.","""Four CoBRA Jawans injured in naxal attacks in Chhattisgarh,"" Deccan Chronicle, October 8, 2015.",START Primary Collection,-9,-9,0,-9,
